Date,Hour,Rank,Topic,Volume
2019-01-10,17:37,4,Jed Lowrie,0
2019-01-10,17:37,5,Tim Tebow,0
2019-01-10,17:37,6,James Johnson,0
2019-01-10,17:37,7,#YouKnowWhatIDontGet,0
2019-01-10,17:37,8,Bungie,63.222
2019-01-10,17:37,9,Zac Taylor,0
2019-01-10,17:37,10,Destiny,99.273
2019-01-10,18:02,1,#ClotheAMovieOrShow,0
2019-01-10,18:02,2,Michael Cohen,84.688
2019-01-10,18:02,3,Activision,36.654
2019-01-10,18:02,4,#YouKnowWhatIDontGet,0
2019-01-10,18:02,5,James Johnson,0
2019-01-10,18:02,6,Zac Taylor,0
2019-01-10,18:02,7,Jed Lowrie,0
2019-01-10,18:02,8,Tim Tebow,0
2019-01-10,18:02,9,Bungie,65.289
2019-01-10,18:02,10,Andy Murray,0
2019-01-10,18:32,1,#ClotheAMovieOrShow,0
2019-01-10,18:32,2,Andy Murray,13.307
2019-01-10,18:32,3,#YouKnowWhatIDontGet,0
2019-01-10,18:32,4,Michael Cohen,89.777
2019-01-10,18:32,5,Activision,38.392
2019-01-10,18:32,6,Zac Taylor,0
2019-01-10,18:32,7,James Johnson,0
2019-01-10,18:32,8,Tim Tebow,0
2019-01-10,18:32,9,Jed Lowrie,0
2019-01-10,18:32,10,Bungie,68.068
2019-01-10,19:07,1,#Brooklyn99,31.766
2019-01-10,19:07,2,#ClotheAMovieOrShow,0
2019-01-10,19:07,3,Andy Murray,18.743
2019-01-10,19:07,4,#YouKnowWhatIDontGet,0
2019-01-10,19:07,5,#INeverLearnedHowTo,0
2019-01-10,19:07,6,#BrooklynNineNine,0
2019-01-10,19:07,7,Michael Cohen,95.093
2019-01-10,19:07,8,NINE NINE,22.276
2019-01-10,19:07,9,Activision,39.882
2019-01-10,19:07,10,Tim Tebow,10.369
2019-01-10,19:36,1,#Brooklyn99,50.859
2019-01-10,19:36,2,Jayme Closs,0
2019-01-10,19:36,3,#BrooklynNineNine,0
2019-01-10,19:36,4,#ClotheAMovieOrShow,0
2019-01-10,19:36,5,#TheGoodPlace,0
2019-01-10,19:36,6,#INeverLearnedHowTo,0
2019-01-10,19:36,7,Andy Murray,22.912
2019-01-10,19:36,8,NINE NINE,23.315
2019-01-10,19:36,9,Michael Cohen,98.795
2019-01-10,19:36,10,Tim Tebow,10.934
2019-01-10,20:02,1,#Brooklyn99,56.382
2019-01-10,20:02,2,Jayme Closs,14.486
2019-01-10,20:02,3,#TheGoodPlace,10.746
2019-01-10,20:02,4,#BrooklynNineNine,0
2019-01-10,20:02,5,#TheRapGame,0
2019-01-10,20:02,6,#ClotheAMovieOrShow,0
2019-01-10,20:02,7,Andy Murray,26.986
2019-01-10,20:02,8,NINE NINE,22.801
2019-01-10,20:02,9,Michael Cohen,101.431
2019-01-10,20:02,10,Carter Hart,0
2019-01-10,20:37,1,#Brooklyn99,60.953
2019-01-10,20:37,2,Jayme Closs,18.913
2019-01-10,20:37,3,#TheGoodPlace,12.104
2019-01-10,20:37,4,#TheRapGame,0
2019-01-10,20:37,5,#MarriageBootCamp,0
2019-01-10,20:37,6,#TheOrville,0
2019-01-10,20:37,7,Andy Murray,31.821
2019-01-10,20:37,8,Marco Belinelli,0
2019-01-10,20:37,9,Linda Tripp,0
2019-01-10,20:37,10,Alara,0
2019-01-10,21:07,1,#Brooklyn99,63.293
2019-01-10,21:07,2,Jayme Closs,21.858
2019-01-10,21:07,3,#TheGoodPlace,12.671
2019-01-10,21:07,4,#TheRapGame,0
2019-01-10,21:07,5,#MarriageBootCamp,0
2019-01-10,21:07,6,#BrooklynNineNine,0
2019-01-10,21:07,7,Andy Murray,35.563
2019-01-10,21:07,8,Marco Belinelli,0
2019-01-10,21:07,9,Linda Tripp,0
2019-01-10,21:07,10,Chixtape 5,0
2019-01-10,21:32,1,#Brooklyn99,64.985
2019-01-10,21:32,2,Jayme Closs,23.797
2019-01-10,21:32,3,#TheGoodPlace,13.089
2019-01-10,21:32,4,#TheRapGame,0
2019-01-10,21:32,5,#MarriageBootCamp,0
2019-01-10,21:32,6,The Spurs,0
2019-01-10,21:32,7,#BrooklynNineNine,0
2019-01-10,21:32,8,Andy Murray,38.276
2019-01-10,21:32,9,Bill Walton,0
2019-01-10,21:32,10,Chixtape 5,0
2019-01-10,22:02,1,#Brooklyn99,66.542
2019-01-10,22:02,2,Jayme Closs,25.489
2019-01-10,22:02,3,#TheGoodPlace,13.483
2019-01-10,22:02,4,Derrick White,0
2019-01-10,22:02,5,LaMarcus Aldridge,0
2019-01-10,22:02,6,#TheRapGame,0
2019-01-10,22:02,7,#CriticalRole,0
2019-01-10,22:02,8,#MarriageBootCamp,0
2019-01-10,22:02,9,The Spurs,0
2019-01-10,22:02,10,Terrance Ferguson,0
2019-01-10,22:31,1,Derrick White,0
2019-01-10,22:31,2,LaMarcus Aldridge,0
2019-01-10,22:31,3,#Brooklyn99,69.600
2019-01-10,22:31,4,#OKCvsSAS,0
2019-01-10,22:31,5,Double OT,0
2019-01-10,22:31,6,Westbrook,11.170
2019-01-10,22:31,7,Steven Adams,0
2019-01-10,22:31,8,#DancingWithAStranger,15.828
2019-01-10,22:31,9,Jayme Closs,26.803
2019-01-10,22:31,10,#NBAonTNT,0
2019-01-10,23:06,1,#GoSpursGo,14.311
2019-01-10,23:06,2,LaMarcus Aldridge,0
2019-01-10,23:06,3,#OKCvsSAS,0
2019-01-10,23:06,4,Derrick White,0
2019-01-10,23:06,5,#DancingWithAStranger,24.094
2019-01-10,23:06,6,Steven Adams,0
2019-01-10,23:06,7,#Brooklyn99,71.451
2019-01-10,23:06,8,Westbrook,14.354
2019-01-10,23:06,9,#ThunderUp,0
2019-01-10,23:06,10,Double OT,0
2019-01-10,23:36,1,LaMarcus Aldridge,0
2019-01-10,23:36,2,#GoSpursGo,15.990
2019-01-10,23:36,3,#OKCvsSAS,0
2019-01-10,23:36,4,Derrick White,0
2019-01-10,23:36,5,#DancingWithAStranger,27.817
2019-01-10,23:36,6,Westbrook,15.587
2019-01-10,23:36,7,#ThunderUp,0
2019-01-10,23:36,8,Steven Adams,0
2019-01-10,23:36,9,#Brooklyn99,72.702
2019-01-10,23:36,10,double ot,0
